"GEO_ID","NAME","B09019_001E","B09019_001M","B09019_002E","B09019_002M","B09019_003E","B09019_003M","B09019_004E","B09019_004M","B09019_005E","B09019_005M","B09019_006E","B09019_006M","B09019_007E","B09019_007M","B09019_008E","B09019_008M","B09019_009E","B09019_009M","B09019_010E","B09019_010M","B09019_011E","B09019_011M","B09019_012E","B09019_012M","B09019_013E","B09019_013M","B09019_014E","B09019_014M","B09019_015E","B09019_015M","B09019_016E","B09019_016M","B09019_017E","B09019_017M","B09019_018E","B09019_018M","B09019_019E","B09019_019M","B09019_020E","B09019_020M","B09019_021E","B09019_021M","B09019_022E","B09019_022M","B09019_023E","B09019_023M","B09019_024E","B09019_024M","B09019_025E","B09019_025M","B09019_026E","B09019_026M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In households:","Margin of Error!!Total:!!In households:","Estimate!!Total:!!In households:!!Householder:","Margin of Error!!Total:!!In households:!!Householder:","Estimate!!Total:!!In households:!!Householder:!!Male:","Margin of Error!!Total:!!In households:!!Householder:!!Male:","Estimate!!Total:!!In households:!!Householder:!!Male:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Estimate!!Total:!!In households:!!Householder:!!Female:","Margin of Error!!Total:!!In households:!!Householder:!!Female:","Estimate!!Total:!!In households:!!Householder:!!Female:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Estimate!!Total:!!In households:!!Opposite-sex spouse","Margin of Error!!Total:!!In households:!!Opposite-sex spouse","Estimate!!Total:!!In households:!!Same-sex spouse","Margin of Error!!Total:!!In households:!!Same-sex spouse","Estimate!!Total:!!In households:!!Opposite-sex unmarried partner","Margin of Error!!Total:!!In households:!!Opposite-sex unmarried partner","Estimate!!Total:!!In households:!!Same-sex unmarried partner","Margin of Error!!Total:!!In households:!!Same-sex unmarried partner","Estimate!!Total:!!In households:!!Child:","Margin of Error!!Total:!!In households:!!Child:","Estimate!!Total:!!In households:!!Child:!!Biological child","Margin of Error!!Total:!!In households:!!Child:!!Biological child","Estimate!!Total:!!In households:!!Child:!!Adopted child","Margin of Error!!Total:!!In households:!!Child:!!Adopted child","Estimate!!Total:!!In households:!!Child:!!Stepchild","Margin of Error!!Total:!!In households:!!Child:!!Stepchild","Estimate!!Total:!!In households:!!Grandchild","Margin of Error!!Total:!!In households:!!Grandchild","Estimate!!Total:!!In households:!!Brother or sister","Margin of Error!!Total:!!In households:!!Brother or sister","Estimate!!Total:!!In households:!!Parent","Margin of Error!!Total:!!In households:!!Parent","Estimate!!Total:!!In households:!!Parent-in-law","Margin of Error!!Total:!!In households:!!Parent-in-law","Estimate!!Total:!!In households:!!Son-in-law or daughter-in-law","Margin of Error!!Total:!!In households:!!Son-in-law or daughter-in-law","Estimate!!Total:!!In households:!!Other relatives","Margin of Error!!Total:!!In households:!!Other relatives","Estimate!!Total:!!In households:!!Foster child","Margin of Error!!Total:!!In households:!!Foster child","Estimate!!Total:!!In households:!!Other nonrelatives","Margin of Error!!Total:!!In households:!!Other nonrelatives","Estimate!!Total:!!In group quarters","Margin of Error!!Total:!!In group quarters",
"1500000US150030095071","Block Group 1, Census Tract 95.07, Honolulu County, Hawaii","2211","240","1994","229","774","71","544","75","58","32","486","80","230","58","66","48","164","48","471","71","0","11","0","11","0","11","482","125","435","115","17","23","30","27","0","11","13","13","54","30","0","11","0","11","0","11","0","11","200","117","217","90",
"1500000US150030095072","Block Group 2, Census Tract 95.07, Honolulu County, Hawaii","1225","380","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1225","380",
"1500000US150030096031","Block Group 1, Census Tract 96.03, Honolulu County, Hawaii","1588","635","1588","635","415","117","184","106","73","78","111","75","231","108","21","30","210","110","182","102","0","11","64","82","0","11","591","307","461","264","130","156","0","11","60","69","43","53","26","27","0","11","18","28","0","11","0","11","189","226","0","11",
"1500000US150030096032","Block Group 2, Census Tract 96.03, Honolulu County, Hawaii","4195","1039","3756","1008","1014","167","381","126","40","66","341","114","633","172","114","70","519","178","738","188","0","11","44","45","0","11","1459","570","1368","557","70","90","21","34","339","264","0","11","39","45","0","11","38","59","0","11","46","55","39","43","439","307",
"1500000US150030096033","Block Group 3, Census Tract 96.03, Honolulu County, Hawaii","1582","961","1534","958","232","107","72","69","0","11","72","69","160","94","0","11","160","94","140","75","0","11","60","96","0","11","809","715","809","715","0","11","0","11","110","121","0","11","0","11","16","27","30","49","96","118","0","11","41","45","48","78",
"1500000US150030096034","Block Group 4, Census Tract 96.03, Honolulu County, Hawaii","3128","812","2731","770","629","151","372","159","52","82","320","136","257","124","8","12","249","126","306","127","0","11","66","78","0","11","1062","404","998","394","19","31","45","42","326","316","34","42","91","116","0","11","56","88","14","22","0","11","147","156","397","260",
"1500000US150030096035","Block Group 5, Census Tract 96.03, Honolulu County, Hawaii","1429","648","1429","648","410","132","193","121","0","11","193","121","217","116","99","89","118","96","213","105","0","11","15","24","0","11","364","269","339","269","0","11","25","41","227","274","50","81","0","11","0","11","42","48","55","88","0","11","53","86","0","11",
"1500000US150030096036","Block Group 6, Census Tract 96.03, Honolulu County, Hawaii","275","136","275","136","127","77","55","48","15","24","40","42","72","71","39","63","33","36","45","40","0","11","6","11","0","11","7","12","7","12","0","11","0","11","0","11","58","45","18","28","0","11","0","11","0","11","0","11","14","24","0","11",
"1500000US150030096081","Block Group 1, Census Tract 96.08, Honolulu County, Hawaii","1763","459","1744","459","430","77","231","81","21","18","210","82","199","60","54","29","145","56","222","69","0","11","64","54","0","11","542","223","531","222","0","11","11","13","121","76","97","66","58","43","20","21","10","13","95","107","0","11","85","92","19","11",
"1500000US150030096082","Block Group 2, Census Tract 96.08, Honolulu County, Hawaii","3148","561","3148","561","784","100","437","87","83","65","354","89","347","84","51","32","296","85","388","81","12","14","27","19","2","3","1080","246","1032","244","27","17","21","18","302","175","224","177","68","52","0","11","49","29","121","85","0","11","91","70","0","11",
"1500000US150030097011","Block Group 1, Census Tract 97.01, Honolulu County, Hawaii","1302","489","1302","489","269","80","86","37","8","12","78","35","183","85","7","12","176","85","162","71","0","11","9","13","0","11","473","209","433","198","35","42","5","9","207","226","18","28","43","63","0","11","31","39","60","71","0","11","30","50","0","11",
"1500000US150030097012","Block Group 2, Census Tract 97.01, Honolulu County, Hawaii","1124","422","1124","422","409","100","133","59","82","54","51","34","276","97","105","68","171","74","65","49","0","11","28","28","0","11","303","211","303","211","0","11","0","11","107","136","59","59","24","35","9","14","0","11","41","37","0","11","79","77","0","11",
"1500000US150030097013","Block Group 3, Census Tract 97.01, Honolulu County, Hawaii","3431","739","3062","665","975","139","266","79","104","44","162","67","709","151","157","80","552","147","339","102","0","11","111","83","0","11","1302","458","1282","455","0","11","20","30","188","163","57","65","31","50","10","15","21","28","0","11","0","11","28","44","369","307",
"1500000US150030097031","Block Group 1, Census Tract 97.03, Honolulu County, Hawaii","3174","524","3148","519","820","99","465","97","47","28","418","98","355","99","45","28","310","97","475","102","0","11","88","63","0","11","1020","242","1011","241","9","14","0","11","203","131","50","37","95","64","77","64","90","75","21","27","61","95","148","112","26","26",
"1500000US150030097032","Block Group 2, Census Tract 97.03, Honolulu County, Hawaii","2708","322","2697","325","584","72","314","75","37","42","277","65","270","39","33","19","237","38","299","51","4","5","19","13","6","8","811","138","752","135","36","22","23","19","314","75","109","49","92","45","13","10","119","37","215","72","10","14","102","39","11","19",
"1500000US150030097033","Block Group 3, Census Tract 97.03, Honolulu County, Hawaii","1226","507","1226","507","232","78","73","54","0","11","73","54","159","66","8","12","151","65","125","57","0","11","31","46","0","11","404","231","330","185","27","41","47","45","292","178","9","13","48","57","0","11","27","34","58","87","0","11","0","11","0","11",
"1500000US150030097041","Block Group 1, Census Tract 97.04, Honolulu County, Hawaii","3502","558","3110","399","666","63","279","52","41","19","238","51","387","57","27","14","360","58","360","68","11","10","31","25","1","2","1133","255","1038","249","78","52","17","12","284","82","74","33","48","20","14","18","92","55","99","39","33","48","264","117","392","383",
"1500000US150030098011","Block Group 1, Census Tract 98.01, Honolulu County, Hawaii","2141","330","2141","330","853","107","449","82","179","73","270","64","404","90","97","37","307","83","233","60","0","11","151","71","4","6","601","149","587","147","0","11","14","18","46","46","23","23","45","22","9","14","11","18","30","37","0","11","135","75","0","11",
"1500000US150030098012","Block Group 2, Census Tract 98.01, Honolulu County, Hawaii","538","210","535","209","186","55","100","48","17","15","83","48","86","43","36","37","50","24","73","39","0","11","21","18","0","11","92","47","92","47","0","11","0","11","21","26","0","11","3","5","8","12","0","11","108","145","0","11","23","27","3","5",
"1500000US150030098021","Block Group 1, Census Tract 98.02, Honolulu County, Hawaii","2986","657","2865","697","731","119","276","93","64","33","212","93","455","99","56","48","399","97","325","91","0","11","79","56","19","23","994","293","980","297","14","22","0","11","337","186","71","60","0","11","21","40","131","80","76","99","0","11","81","57","121","188",
"1500000US150030098022","Block Group 2, Census Tract 98.02, Honolulu County, Hawaii","1732","454","1659","448","412","85","181","73","13","16","168","76","231","77","29","30","202","77","223","67","0","11","26","25","0","11","646","230","626","223","20","25","0","11","124","91","10","16","24","38","19","21","33","27","43","45","0","11","99","91","73","58",
"1500000US150030098023","Block Group 3, Census Tract 98.02, Honolulu County, Hawaii","2010","706","2010","706","356","96","133","72","0","11","133","72","223","84","12","19","211","81","124","61","8","14","55","48","0","11","899","364","899","364","0","11","0","11","331","312","98","89","0","11","10","17","0","11","23","26","0","11","106","72","0","11",
"1500000US150030099021","Block Group 1, Census Tract 99.02, Honolulu County, Hawaii","584","234","584","234","214","70","73","49","29","36","44","33","141","68","51","47","90","52","109","54","0","11","0","11","0","11","166","129","86","50","80","129","0","11","32","39","9","15","8","13","0","11","14","21","0","11","0","11","32","37","0","11",
"1500000US150030099022","Block Group 2, Census Tract 99.02, Honolulu County, Hawaii","952","343","952","343","249","59","77","35","7","12","70","34","172","60","45","41","127","50","110","36","8","12","13","16","0","11","298","153","280","152","18","25","0","11","40","37","47","53","10","15","0","11","73","84","72","74","0","11","32","29","0","11",
"1500000US150030099023","Block Group 3, Census Tract 99.02, Honolulu County, Hawaii","1049","300","1049","300","248","62","48","37","0","11","48","37","200","56","23","24","177","54","127","43","0","11","0","11","0","11","272","86","272","86","0","11","0","11","41","50","61","58","53","35","9","14","0","11","147","101","0","11","91","56","0","11",
"1500000US150030099024","Block Group 4, Census Tract 99.02, Honolulu County, Hawaii","981","392","981","392","229","68","74","50","8","12","66","48","155","63","0","11","155","63","190","65","0","11","44","55","0","11","361","184","361","184","0","11","0","11","16","27","0","11","61","87","0","11","9","15","53","57","0","11","18","15","0","11",
"1500000US150030099041","Block Group 1, Census Tract 99.04, Honolulu County, Hawaii","1994","262","1994","262","803","95","367","65","92","41","275","60","436","78","119","41","317","73","428","77","0","11","34","21","0","11","492","125","427","118","48","41","17","15","39","28","6","7","2","5","8","8","7","7","17","19","0","11","158","81","0","11",
"1500000US150030099042","Block Group 2, Census Tract 99.04, Honolulu County, Hawaii","347","258","347","258","16","12","16","12","0","11","16","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","331","248","0","11",
"1500000US150030099043","Block Group 3, Census Tract 99.04, Honolulu County, Hawaii","1093","281","1093","281","289","66","139","48","43","35","96","33","150","57","33","32","117","48","144","47","0","11","27","29","0","11","315","130","310","130","0","11","5","7","97","76","46","54","43","40","0","11","17","14","88","70","0","11","27","22","0","11",
"1500000US150030099044","Block Group 4, Census Tract 99.04, Honolulu County, Hawaii","860","235","855","235","312","78","157","60","50","44","107","49","155","65","42","39","113","51","146","60","0","11","22","24","0","11","200","84","184","76","16","25","0","11","38","38","47","56","6","9","0","11","0","11","37","52","0","11","47","48","5","5",
"1500000US150030099045","Block Group 5, Census Tract 99.04, Honolulu County, Hawaii","1222","266","1222","266","408","80","192","61","47","36","145","55","216","64","32","17","184","65","222","64","10","10","33","35","0","11","339","139","333","139","6","9","0","11","53","41","29","31","22","16","6","9","18","17","31","30","0","11","51","31","0","11",
"1500000US150030100001","Block Group 1, Census Tract 100, Honolulu County, Hawaii","1047","270","988","244","442","84","264","81","85","56","179","64","178","70","74","49","104","54","168","48","0","11","39","33","0","11","177","93","177","93","0","11","0","11","48","53","9","13","22","19","0","11","0","11","24","38","0","11","59","47","59","102",
"1500000US150030100002","Block Group 2, Census Tract 100, Honolulu County, Hawaii","2961","533","2853","514","816","130","510","157","78","54","432","148","306","105","12","14","294","106","650","123","0","11","0","11","0","11","1112","284","865","207","0","11","247","203","118","100","10","18","38","41","3","6","0","11","77","77","0","11","29","49","108","77",
"1500000US150030101001","Block Group 1, Census Tract 101, Honolulu County, Hawaii","2196","740","2196","740","647","169","454","150","38","59","416","157","193","107","59","76","134","77","343","108","16","23","0","11","0","11","526","341","496","340","0","11","30","46","99","134","16","24","0","11","0","11","61","78","87","82","0","11","401","248","0","11",
"1500000US150030101002","Block Group 2, Census Tract 101, Honolulu County, Hawaii","2393","553","2391","553","858","162","337","134","115","87","222","110","521","146","140","96","381","148","358","131","0","11","83","59","0","11","482","231","482","231","0","11","0","11","269","169","14","22","58","71","0","11","83","68","18","27","0","11","168","194","2","3",
"1500000US150030101003","Block Group 3, Census Tract 101, Honolulu County, Hawaii","504","147","471","147","182","56","100","36","24","19","76","27","82","40","19","12","63","37","90","33","0","11","11","9","0","11","129","83","123","82","0","11","6","8","33","26","0","11","6","9","3","5","7","6","1","3","0","11","9","13","33","20",
"1500000US150030101004","Block Group 4, Census Tract 101, Honolulu County, Hawaii","1898","395","1898","395","478","74","175","54","16","17","159","51","303","62","71","36","232","66","268","67","0","11","8","12","3","4","609","175","590","169","17","21","2","4","176","116","14","11","51","43","36","27","47","31","158","138","0","11","50","34","0","11",
"1500000US150030102011","Block Group 1, Census Tract 102.01, Honolulu County, Hawaii","1656","306","1594","306","505","68","226","61","72","33","154","48","279","69","81","29","198","61","220","56","3","4","52","30","0","11","448","132","438","129","10","9","0","11","176","149","16","16","24","27","0","11","36","36","45","42","0","11","69","44","62","24",
"1500000US150030102012","Block Group 2, Census Tract 102.01, Honolulu County, Hawaii","1132","201","1132","201","411","53","190","41","74","26","116","33","221","43","61","25","160","41","193","43","0","11","39","21","0","11","324","96","310","94","14","11","0","11","49","35","10","12","14","12","4","6","30","24","27","29","0","11","31","26","0","11",
"1500000US150030102013","Block Group 3, Census Tract 102.01, Honolulu County, Hawaii","2148","381","2148","381","525","64","227","55","20","14","207","53","298","59","49","33","249","58","300","65","0","11","46","33","9","13","664","197","606","189","38","38","20","13","133","110","60","41","17","19","10","16","24","21","63","48","0","11","297","108","0","11",
"1500000US150030102021","Block Group 1, Census Tract 102.02, Honolulu County, Hawaii","2118","290","826","209","277","61","141","51","24","26","117","44","136","55","34","27","102","50","168","50","0","11","12","18","0","11","136","76","136","76","0","11","0","11","0","11","55","46","16","25","11","17","0","11","28","32","0","11","123","82","1292","209",
"1500000US150030102022","Block Group 2, Census Tract 102.02, Honolulu County, Hawaii","2520","541","2520","541","512","90","283","73","32","36","251","66","229","69","26","26","203","70","344","84","5","8","0","11","0","11","942","302","917","302","4","6","21","25","143","77","66","98","26","34","10","10","118","74","137","99","0","11","217","150","0","11",
"1500000US150030102023","Block Group 3, Census Tract 102.02, Honolulu County, Hawaii","1475","547","1475","547","250","75","99","46","17","22","82","43","151","62","0","11","151","62","211","75","0","11","7","12","0","11","668","299","659","303","8","12","1","8","141","155","11","18","13","19","0","11","56","57","0","11","0","11","118","115","0","11",
"1500000US150030102024","Block Group 4, Census Tract 102.02, Honolulu County, Hawaii","1641","360","959","322","228","62","104","38","18","17","86","38","124","58","29","38","95","45","145","53","0","11","24","38","0","11","255","130","246","131","0","11","9","13","104","69","6","8","5","8","0","11","22","22","140","194","0","11","30","32","682","197",
