"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N","P5_011N","P5_012N","P5_013N","P5_014N","P5_015N","P5_016N","P5_017N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Not Hispanic or Latino:"," !!Total:!!Not Hispanic or Latino:!!White alone"," !!Total:!!Not Hispanic or Latino:!!Black or African American alone"," !!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Not Hispanic or Latino:!!Asian alone"," !!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Not Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Not Hispanic or Latino:!!Two or More Races"," !!Total:!!Hispanic or Latino:"," !!Total:!!Hispanic or Latino:!!White alone"," !!Total:!!Hispanic or Latino:!!Black or African American alone"," !!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Hispanic or Latino:!!Asian alone"," !!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Hispanic or Latino:!!Two or More Races",
"1000000US150010201001009","Block 1009, Block Group 1, Census Tract 201, Hawaii County, Hawaii","41","35","11","0","0","7","10","0","7","6","0","0","0","0","1","3","2",
"1000000US150010201001010","Block 1010, Block Group 1, Census Tract 201, Hawaii County, Hawaii","86","80","21","0","0","41","0","0","18","6","0","0","0","1","0","0","5",
"1000000US150010201001011","Block 1011, Block Group 1, Census Tract 201, Hawaii County, Hawaii","64","61","7","0","0","36","7","0","11","3","0","0","0","0","0","2","1",
"1000000US150010201001012","Block 1012, Block Group 1, Census Tract 201, Hawaii County, Hawaii","46","40","0","0","0","37","0","0","3","6","0","0","0","1","1","0","4",
"1000000US150010201001013","Block 1013, Block Group 1, Census Tract 201, Hawaii County, Hawaii","52","40","1","0","0","26","0","0","13","12","1","0","0","1","0","4","6",
"1000000US150010201001014","Block 1014, Block Group 1, Census Tract 201, Hawaii County, Hawaii","29","26","1","0","0","20","1","0","4","3","0","0","0","0","0","0","3",
"1000000US150010201001015","Block 1015, Block Group 1, Census Tract 201, Hawaii County, Hawaii","56","52","7","0","0","22","7","0","16","4","0","0","0","0","0","0","4",
"1000000US150010201001016","Block 1016, Block Group 1, Census Tract 201, Hawaii County, Hawaii","24","23","7","0","0","2","0","0","14","1","0","0","0","0","0","0","1",
"1000000US150010201001017","Block 1017, Block Group 1, Census Tract 201, Hawaii County, Hawaii","261","241","14","0","0","15","178","1","33","20","0","0","0","5","3","4","8",
"1000000US150010201001018","Block 1018, Block Group 1, Census Tract 201, Hawaii County, Hawaii","121","110","51","0","0","38","11","0","10","11","4","0","0","0","0","0","7",
"1000000US150010201001019","Block 1019, Block Group 1, Census Tract 201, Hawaii County, Hawaii","162","153","8","0","0","6","130","0","9","9","0","0","0","0","0","0","9",
"1000000US150010201001020","Block 1020, Block Group 1, Census Tract 201, Hawaii County, Hawaii","190","175","48","0","0","74","27","0","26","15","1","0","0","1","0","1","12",
"1000000US150010201001021","Block 1021, Block Group 1, Census Tract 201, Hawaii County, Hawaii","64","60","2","0","0","30","8","0","20","4","0","0","0","3","0","0","1",
"1000000US150010201001022","Block 1022, Block Group 1, Census Tract 201, Hawaii County, Hawaii","195","178","26","0","0","93","18","0","41","17","6","0","0","0","0","0","11",
"1000000US150010201001023","Block 1023, Block Group 1, Census Tract 201, Hawaii County, Hawaii","38","38","10","0","0","11","5","0","12","0","0","0","0","0","0","0","0",
"1000000US150010201001024","Block 1024, Block Group 1, Census Tract 201, Hawaii County, Hawaii","62","60","7","0","0","40","2","0","11","2","0","0","0","0","0","0","2",
"1000000US150010201001025","Block 1025, Block Group 1, Census Tract 201, Hawaii County, Hawaii","45","40","7","5","0","3","8","0","17","5","0","0","0","0","0","0","5",
"1000000US150010201002000","Block 2000, Block Group 2, Census Tract 201, Hawaii County, Hawaii","7","6","5","0","0","0","0","0","1","1","0","0","0","0","0","0","1",
"1000000US150010201002001","Block 2001, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002002","Block 2002, Block Group 2, Census Tract 201, Hawaii County, Hawaii","13","9","2","2","0","0","0","0","5","4","2","0","0","0","0","0","2",
"1000000US150010201002003","Block 2003, Block Group 2, Census Tract 201, Hawaii County, Hawaii","37","32","18","0","0","3","1","0","10","5","1","0","0","0","0","0","4",
"1000000US150010201002004","Block 2004, Block Group 2, Census Tract 201, Hawaii County, Hawaii","133","118","51","1","1","25","17","1","22","15","1","0","0","0","7","0","7",
"1000000US150010201002005","Block 2005, Block Group 2, Census Tract 201, Hawaii County, Hawaii","50","43","19","0","0","5","8","0","11","7","0","0","0","0","0","3","4",
"1000000US150010201002006","Block 2006, Block Group 2, Census Tract 201, Hawaii County, Hawaii","17","17","13","0","0","2","0","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201002007","Block 2007, Block Group 2, Census Tract 201, Hawaii County, Hawaii","6","3","0","0","0","0","0","0","3","3","0","0","0","0","0","1","2",
"1000000US150010201002008","Block 2008, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002009","Block 2009, Block Group 2, Census Tract 201, Hawaii County, Hawaii","8","8","2","0","0","1","0","0","5","0","0","0","0","0","0","0","0",
"1000000US150010201002010","Block 2010, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002011","Block 2011, Block Group 2, Census Tract 201, Hawaii County, Hawaii","9","8","6","0","0","0","0","0","2","1","0","0","0","0","0","0","1",
"1000000US150010201002012","Block 2012, Block Group 2, Census Tract 201, Hawaii County, Hawaii","8","7","0","0","0","0","0","0","7","1","0","0","0","0","0","0","1",
"1000000US150010201002013","Block 2013, Block Group 2, Census Tract 201, Hawaii County, Hawaii","22","22","18","0","0","2","0","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201002014","Block 2014, Block Group 2, Census Tract 201, Hawaii County, Hawaii","4","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201002015","Block 2015, Block Group 2, Census Tract 201, Hawaii County, Hawaii","13","12","4","0","0","0","0","3","5","1","0","0","0","0","0","0","1",
"1000000US150010201002016","Block 2016, Block Group 2, Census Tract 201, Hawaii County, Hawaii","6","6","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201002017","Block 2017, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002018","Block 2018, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002019","Block 2019, Block Group 2, Census Tract 201, Hawaii County, Hawaii","12","11","8","0","0","0","0","0","3","1","0","0","0","0","0","0","1",
"1000000US150010201002020","Block 2020, Block Group 2, Census Tract 201, Hawaii County, Hawaii","17","16","10","0","0","6","0","0","0","1","0","0","0","0","0","1","0",
"1000000US150010201002021","Block 2021, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002022","Block 2022, Block Group 2, Census Tract 201, Hawaii County, Hawaii","15","10","0","0","0","3","4","0","3","5","0","0","0","0","0","0","5",
"1000000US150010201002023","Block 2023, Block Group 2, Census Tract 201, Hawaii County, Hawaii","15","14","11","0","0","1","0","0","2","1","0","0","1","0","0","0","0",
"1000000US150010201002024","Block 2024, Block Group 2, Census Tract 201, Hawaii County, Hawaii","15","13","8","0","1","0","0","0","4","2","1","0","0","0","0","0","1",
"1000000US150010201002025","Block 2025, Block Group 2, Census Tract 201, Hawaii County, Hawaii","41","38","11","0","0","14","2","5","6","3","1","0","0","0","0","0","2",
"1000000US150010201002026","Block 2026, Block Group 2, Census Tract 201, Hawaii County, Hawaii","22","18","14","0","0","0","1","0","3","4","1","0","0","0","0","0","3",
"1000000US150010201002027","Block 2027, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002028","Block 2028, Block Group 2, Census Tract 201, Hawaii County, Hawaii","20","20","7","0","0","8","0","0","5","0","0","0","0","0","0","0","0",
"1000000US150010201002029","Block 2029, Block Group 2, Census Tract 201, Hawaii County, Hawaii","10","8","5","0","0","3","0","0","0","2","0","0","0","0","0","0","2",
"1000000US150010201002030","Block 2030, Block Group 2, Census Tract 201, Hawaii County, Hawaii","48","47","20","0","0","16","4","0","7","1","0","0","0","0","0","0","1",
"1000000US150010201002031","Block 2031, Block Group 2, Census Tract 201, Hawaii County, Hawaii","20","19","9","0","0","2","0","0","8","1","0","0","0","1","0","0","0",
"1000000US150010201002032","Block 2032, Block Group 2, Census Tract 201, Hawaii County, Hawaii","21","20","16","0","0","0","3","0","1","1","0","0","0","0","0","0","1",
"1000000US150010201002033","Block 2033, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002034","Block 2034, Block Group 2, Census Tract 201, Hawaii County, Hawaii","11","11","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0",
"1000000US150010201002035","Block 2035, Block Group 2, Census Tract 201, Hawaii County, Hawaii","10","10","2","0","0","6","0","1","1","0","0","0","0","0","0","0","0",
"1000000US150010201002036","Block 2036, Block Group 2, Census Tract 201, Hawaii County, Hawaii","12","12","6","0","0","2","0","0","4","0","0","0","0","0","0","0","0",
"1000000US150010201002037","Block 2037, Block Group 2, Census Tract 201, Hawaii County, Hawaii","5","5","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0",
"1000000US150010201002038","Block 2038, Block Group 2, Census Tract 201, Hawaii County, Hawaii","9","9","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0",
"1000000US150010201002039","Block 2039, Block Group 2, Census Tract 201, Hawaii County, Hawaii","36","34","13","0","0","0","7","0","14","2","0","0","0","0","0","0","2",
"1000000US150010201002040","Block 2040, Block Group 2, Census Tract 201, Hawaii County, Hawaii","33","32","6","0","0","19","0","0","7","1","0","0","0","0","0","0","1",
"1000000US150010201002041","Block 2041, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002042","Block 2042, Block Group 2, Census Tract 201, Hawaii County, Hawaii","30","16","0","0","0","3","0","0","13","14","2","0","0","2","0","0","10",
"1000000US150010201002043","Block 2043, Block Group 2, Census Tract 201, Hawaii County, Hawaii","24","22","10","0","0","0","4","4","4","2","0","0","0","1","0","1","0",
"1000000US150010201002044","Block 2044, Block Group 2, Census Tract 201, Hawaii County, Hawaii","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201002045","Block 2045, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002046","Block 2046, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201002047","Block 2047, Block Group 2, Census Tract 201, Hawaii County, Hawaii","97","86","19","2","0","29","3","0","33","11","0","0","0","0","2","0","9",
"1000000US150010201002048","Block 2048, Block Group 2, Census Tract 201, Hawaii County, Hawaii","42","35","5","1","0","23","0","0","6","7","2","0","0","0","1","0","4",
"1000000US150010201002049","Block 2049, Block Group 2, Census Tract 201, Hawaii County, Hawaii","37","28","8","0","0","6","1","0","13","9","1","2","0","0","0","0","6",
"1000000US150010201002050","Block 2050, Block Group 2, Census Tract 201, Hawaii County, Hawaii","26","18","3","0","1","5","1","3","5","8","0","0","0","0","0","2","6",
"1000000US150010201002051","Block 2051, Block Group 2, Census Tract 201, Hawaii County, Hawaii","11","11","0","0","0","7","0","0","4","0","0","0","0","0","0","0","0",
"1000000US150010201002052","Block 2052, Block Group 2, Census Tract 201, Hawaii County, Hawaii","8","6","5","0","0","0","1","0","0","2","0","0","0","0","0","2","0",
"1000000US150010201002053","Block 2053, Block Group 2, Census Tract 201, Hawaii County, Hawaii","24","24","21","0","0","2","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201002054","Block 2054, Block Group 2, Census Tract 201, Hawaii County, Hawaii","34","30","19","0","0","6","0","0","5","4","4","0","0","0","0","0","0",
"1000000US150010201002055","Block 2055, Block Group 2, Census Tract 201, Hawaii County, Hawaii","3","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201002056","Block 2056, Block Group 2, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003000","Block 3000, Block Group 3, Census Tract 201, Hawaii County, Hawaii","23","23","9","0","0","14","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003001","Block 3001, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003002","Block 3002, Block Group 3, Census Tract 201, Hawaii County, Hawaii","10","9","0","0","0","4","0","0","5","1","0","0","0","0","0","0","1",
"1000000US150010201003003","Block 3003, Block Group 3, Census Tract 201, Hawaii County, Hawaii","10","10","3","0","0","2","3","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201003004","Block 3004, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003005","Block 3005, Block Group 3, Census Tract 201, Hawaii County, Hawaii","6","3","2","0","0","0","1","0","0","3","0","0","0","0","3","0","0",
"1000000US150010201003006","Block 3006, Block Group 3, Census Tract 201, Hawaii County, Hawaii","8","8","4","0","0","3","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003007","Block 3007, Block Group 3, Census Tract 201, Hawaii County, Hawaii","8","8","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0",
"1000000US150010201003008","Block 3008, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003009","Block 3009, Block Group 3, Census Tract 201, Hawaii County, Hawaii","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003010","Block 3010, Block Group 3, Census Tract 201, Hawaii County, Hawaii","11","10","7","0","0","0","3","0","0","1","1","0","0","0","0","0","0",
"1000000US150010201003011","Block 3011, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003012","Block 3012, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003013","Block 3013, Block Group 3, Census Tract 201, Hawaii County, Hawaii","3","2","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0",
"1000000US150010201003014","Block 3014, Block Group 3, Census Tract 201, Hawaii County, Hawaii","24","24","23","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003015","Block 3015, Block Group 3, Census Tract 201, Hawaii County, Hawaii","7","5","4","0","0","0","0","0","1","2","0","0","0","0","1","0","1",
"1000000US150010201003016","Block 3016, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003017","Block 3017, Block Group 3, Census Tract 201, Hawaii County, Hawaii","14","9","5","0","0","4","0","0","0","5","0","0","0","0","3","0","2",
"1000000US150010201003018","Block 3018, Block Group 3, Census Tract 201, Hawaii County, Hawaii","6","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003019","Block 3019, Block Group 3, Census Tract 201, Hawaii County, Hawaii","35","33","13","0","0","3","0","0","17","2","1","0","0","0","0","0","1",
"1000000US150010201003020","Block 3020, Block Group 3, Census Tract 201, Hawaii County, Hawaii","36","33","13","0","0","4","1","0","15","3","0","0","0","0","0","0","3",
"1000000US150010201003021","Block 3021, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003022","Block 3022, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003023","Block 3023, Block Group 3, Census Tract 201, Hawaii County, Hawaii","12","12","3","0","0","9","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003024","Block 3024, Block Group 3, Census Tract 201, Hawaii County, Hawaii","31","29","28","0","0","1","0","0","0","2","0","1","0","0","0","1","0",
"1000000US150010201003025","Block 3025, Block Group 3, Census Tract 201, Hawaii County, Hawaii","16","14","10","0","0","2","0","0","2","2","0","0","0","0","1","0","1",
"1000000US150010201003026","Block 3026, Block Group 3, Census Tract 201, Hawaii County, Hawaii","9","8","0","0","0","2","2","0","4","1","0","0","0","0","0","1","0",
"1000000US150010201003027","Block 3027, Block Group 3, Census Tract 201, Hawaii County, Hawaii","18","16","10","0","0","1","1","0","4","2","0","0","0","1","1","0","0",
"1000000US150010201003028","Block 3028, Block Group 3, Census Tract 201, Hawaii County, Hawaii","19","19","11","0","0","1","0","0","7","0","0","0","0","0","0","0","0",
"1000000US150010201003029","Block 3029, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003030","Block 3030, Block Group 3, Census Tract 201, Hawaii County, Hawaii","8","7","7","0","0","0","0","0","0","1","0","0","0","0","0","0","1",
"1000000US150010201003031","Block 3031, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003032","Block 3032, Block Group 3, Census Tract 201, Hawaii County, Hawaii","6","6","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201003033","Block 3033, Block Group 3, Census Tract 201, Hawaii County, Hawaii","9","8","3","0","0","0","0","0","5","1","0","0","0","0","0","0","1",
"1000000US150010201003034","Block 3034, Block Group 3, Census Tract 201, Hawaii County, Hawaii","7","7","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0",
"1000000US150010201003035","Block 3035, Block Group 3, Census Tract 201, Hawaii County, Hawaii","9","8","0","0","0","3","0","0","5","1","0","0","0","0","0","0","1",
"1000000US150010201003036","Block 3036, Block Group 3, Census Tract 201, Hawaii County, Hawaii","16","15","8","0","0","4","0","0","3","1","1","0","0","0","0","0","0",
"1000000US150010201003037","Block 3037, Block Group 3, Census Tract 201, Hawaii County, Hawaii","20","19","7","0","0","4","0","4","4","1","0","0","0","0","0","0","1",
"1000000US150010201003038","Block 3038, Block Group 3, Census Tract 201, Hawaii County, Hawaii","23","23","11","0","0","6","1","0","5","0","0","0","0","0","0","0","0",
"1000000US150010201003039","Block 3039, Block Group 3, Census Tract 201, Hawaii County, Hawaii","21","20","14","0","0","0","6","0","0","1","0","0","0","0","0","0","1",
"1000000US150010201003040","Block 3040, Block Group 3, Census Tract 201, Hawaii County, Hawaii","15","15","4","0","0","4","5","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201003041","Block 3041, Block Group 3, Census Tract 201, Hawaii County, Hawaii","14","7","1","0","0","1","0","0","5","7","3","0","0","3","0","1","0",
"1000000US150010201003042","Block 3042, Block Group 3, Census Tract 201, Hawaii County, Hawaii","25","25","10","0","0","1","11","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201003043","Block 3043, Block Group 3, Census Tract 201, Hawaii County, Hawaii","28","28","19","0","0","6","1","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201003044","Block 3044, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003045","Block 3045, Block Group 3, Census Tract 201, Hawaii County, Hawaii","98","92","42","0","0","24","6","0","20","6","5","0","0","0","0","0","1",
"1000000US150010201003046","Block 3046, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003047","Block 3047, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003048","Block 3048, Block Group 3, Census Tract 201, Hawaii County, Hawaii","12","12","2","0","0","4","5","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003049","Block 3049, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003050","Block 3050, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003051","Block 3051, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003052","Block 3052, Block Group 3, Census Tract 201, Hawaii County, Hawaii","24","22","3","0","0","13","5","0","1","2","0","0","0","0","2","0","0",
"1000000US150010201003053","Block 3053, Block Group 3, Census Tract 201, Hawaii County, Hawaii","16","15","0","0","0","0","4","2","9","1","0","0","0","0","0","0","1",
"1000000US150010201003054","Block 3054, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003055","Block 3055, Block Group 3, Census Tract 201, Hawaii County, Hawaii","17","17","14","0","0","2","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003056","Block 3056, Block Group 3, Census Tract 201, Hawaii County, Hawaii","70","67","11","2","0","15","11","0","28","3","2","0","0","0","0","0","1",
"1000000US150010201003057","Block 3057, Block Group 3, Census Tract 201, Hawaii County, Hawaii","62","54","25","0","0","19","4","0","6","8","1","0","0","3","2","0","2",
"1000000US150010201003058","Block 3058, Block Group 3, Census Tract 201, Hawaii County, Hawaii","134","119","34","0","1","48","3","0","33","15","6","0","0","0","0","2","7",
"1000000US150010201003059","Block 3059, Block Group 3, Census Tract 201, Hawaii County, Hawaii","6","6","1","0","0","2","0","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201003060","Block 3060, Block Group 3, Census Tract 201, Hawaii County, Hawaii","12","9","8","0","0","0","0","0","1","3","1","0","0","0","2","0","0",
"1000000US150010201003061","Block 3061, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003062","Block 3062, Block Group 3, Census Tract 201, Hawaii County, Hawaii","137","134","84","1","0","30","7","0","12","3","3","0","0","0","0","0","0",
"1000000US150010201003063","Block 3063, Block Group 3, Census Tract 201, Hawaii County, Hawaii","31","30","3","0","1","8","3","0","15","1","0","0","0","0","0","0","1",
"1000000US150010201003064","Block 3064, Block Group 3, Census Tract 201, Hawaii County, Hawaii","8","8","4","0","0","3","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003065","Block 3065, Block Group 3, Census Tract 201, Hawaii County, Hawaii","7","4","2","0","1","0","0","0","1","3","0","0","0","0","0","0","3",
"1000000US150010201003066","Block 3066, Block Group 3, Census Tract 201, Hawaii County, Hawaii","3","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1",
"1000000US150010201003067","Block 3067, Block Group 3, Census Tract 201, Hawaii County, Hawaii","9","7","7","0","0","0","0","0","0","2","0","0","0","0","0","0","2",
"1000000US150010201003068","Block 3068, Block Group 3, Census Tract 201, Hawaii County, Hawaii","15","15","9","0","0","2","2","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201003069","Block 3069, Block Group 3, Census Tract 201, Hawaii County, Hawaii","22","20","10","0","0","7","0","0","3","2","0","0","0","0","0","0","2",
"1000000US150010201003070","Block 3070, Block Group 3, Census Tract 201, Hawaii County, Hawaii","10","7","4","0","0","0","1","0","2","3","0","0","0","0","0","0","3",
"1000000US150010201003071","Block 3071, Block Group 3, Census Tract 201, Hawaii County, Hawaii","5","2","0","0","0","2","0","0","0","3","0","0","0","0","3","0","0",
"1000000US150010201003072","Block 3072, Block Group 3, Census Tract 201, Hawaii County, Hawaii","13","12","12","0","0","0","0","0","0","1","0","0","0","0","0","0","1",
"1000000US150010201003073","Block 3073, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003074","Block 3074, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003075","Block 3075, Block Group 3, Census Tract 201, Hawaii County, Hawaii","12","12","3","0","0","6","0","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201003076","Block 3076, Block Group 3, Census Tract 201, Hawaii County, Hawaii","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003077","Block 3077, Block Group 3, Census Tract 201, Hawaii County, Hawaii","11","11","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"1000000US150010201003078","Block 3078, Block Group 3, Census Tract 201, Hawaii County, Hawaii","14","14","4","0","0","8","0","0","2","0","0","0","0","0","0","0","0",
"1000000US150010201003079","Block 3079, Block Group 3, Census Tract 201, Hawaii County, Hawaii","15","14","9","0","0","4","0","0","1","1","0","0","0","0","0","0","1",
"1000000US150010201003080","Block 3080, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003081","Block 3081, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003082","Block 3082, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003083","Block 3083, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003084","Block 3084, Block Group 3, Census Tract 201, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010201003085","Block 3085, Block Group 3, Census Tract 201, Hawaii County, Hawaii","17","14","12","0","0","0","2","0","0","3","0","0","0","1","0","0","2",
"1000000US150010201003086","Block 3086, Block Group 3, Census Tract 201, Hawaii County, Hawaii","10","10","6","0","0","1","0","0","3","0","0","0","0","0","0","0","0",
"1000000US150010201003087","Block 3087, Block Group 3, Census Tract 201, Hawaii County, Hawaii","28","26","3","0","0","1","4","0","18","2","0","0","0","0","0","0","2",
"1000000US150010201003088","Block 3088, Block Group 3, Census Tract 201, Hawaii County, Hawaii","3","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","2",
"1000000US150010201003089","Block 3089, Block Group 3, Census Tract 201, Hawaii County, Hawaii","13","11","1","0","0","8","0","0","2","2","2","0","0","0","0","0","0",
"1000000US150010201004000","Block 4000, Block Group 4, Census Tract 201, Hawaii County, Hawaii","15","14","2","0","0","8","1","0","3","1","0","0","0","0","0","0","1",
"1000000US150010201004001","Block 4001, Block Group 4, Census Tract 201, Hawaii County, Hawaii","35","32","10","0","0","1","15","0","6","3","0","0","0","0","0","0","3",
"1000000US150010201004002","Block 4002, Block Group 4, Census Tract 201, Hawaii County, Hawaii","52","44","9","0","0","8","22","0","5","8","1","0","0","0","0","3","4",
