X,Y,OBJECTID,ENABLED,ANCILLARYROLE,SEWERID,BASINID,PROJECTID,STATUS,OWNER,DATEINSTALLED,DATEDIGITIZED,DATEMODIFIED,ADDRESS,TANKCAPACITY,GLOBALID,PUMPTYPE,TMK,LPPUMPSUBTYPE,NO_PUMPS,NEIGHBORHOOD,GROUNDELEV
-157.922422814,21.645197479,344,1,0,4041653,LA,0,ACT,CITY,2020/04/16 00:00:00+00,,2022/08/12 09:10:42+00,449 MOANA ST,265,{CF114A34-4334-4261-BDF6-B2D63ED6F50D},LP,55013035,1,1,LAIE,0
-157.920495779,21.6439985910001,345,1,0,4041683,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-407  NANILOA LP,,{D515FE1C-EB77-4203-9B65-0D36549D0875},LP,55014050,1,,LAIE,
-157.92062354,21.646090944,346,1,0,4041708,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-433A IOSEPA ST,,{2CA050FA-D763-4501-9ECD-618E48F3531F},LP,55014023,1,,LAIE,
-157.919714324,21.646285431,347,1,0,4041709,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-491  KAM HWY,,{30D470D3-B414-4524-96E7-F8804B54C9B4},LP,55011001,1,,LAIE,
-157.919598148,21.6468757960001,348,1,0,4041712,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-491A KAM HWY,,{5300E7B7-26A7-4502-8B7E-321C44F70953},LP,55011002,1,,LAIE,
-157.91985225,21.646910905,349,1,0,4041714,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-497C KAM HWY,,{3C069395-D650-43A2-9ABD-5500891E50A0},LP,55011005,1,,LAIE,
-157.922389068,21.6480926180001,350,1,0,4041722,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-543  KAM HWY,,{BB36A53D-F691-4E8E-ACE8-F4ADADA6F090},LP,55011067,1,,LAIE,
-157.899789423,21.3420434270001,351,1,0,4016327,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,842  MAPUNAPUNA ST,,{8968B696-A03D-4C26-AC8F-0B71C344B127},LP,11005037,1,,AIRPORT,
-157.89821861,21.3381822330001,352,1,0,4016384,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2812  AWAAWALOA ST,,{BAAACFBD-D6D3-4CC3-844F-B61B46BAFC0C},LP,11005052,1,,AIRPORT,
-157.89777062,21.339494669,353,1,0,4016555,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2827  KAIHIKAPU ST,,{6BC42EDD-21F7-4606-9653-B08E8AF62E50},LP,11005061,1,,AIRPORT,
-157.899055856,21.3420501190001,354,1,0,4016636,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,851  MAPUNAPUNA ST,,{5DF7F896-28F1-4BEC-BDC1-4AC90868734C},LP,11005090,1,,AIRPORT,
-157.896714621,21.3412554650001,355,1,0,4016645,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2829  MOKUMOA ST,,{45656D20-49D1-4FD6-A52F-05A02D1FF4D3},LP,11005082,1,,AIRPORT,
-157.924825695,21.647441271,356,1,0,4042786,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-149A KULANUI ST,,{7596DC78-C8DA-4279-AC1E-8F6EC8782690},LP,55012081,1,,LAIE,
-157.919546606,21.6440035210001,357,1,0,4041680,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-457  KAM HWY,,{61203870-64A2-4A66-A0C1-0A5831674DC5},LP,55002061,1,,LAIE,
-157.921787343,21.6447671600001,358,1,0,4041675,LA,0,ACT,CITY,2021/04/22 00:00:00+00,,2022/08/11 14:10:35+00,55-430 MOANA ST,265,{2BCC97D7-3402-443E-ABB3-28327630AD01},LP,55014044,1,1,LAIE,0
-157.931782692,21.6523584990001,359,1,0,4041261,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-756  WAHINEPEE ST,,{1694FF2B-FA25-4044-8A2C-A0382D95C9CF},LP,55005018,1,,LAIE,
-157.930989171,21.651945117,360,1,0,4041270,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-706F WAHINEPEE ST,,{0F7E641E-78B4-4272-8030-58BBB5DB66C3},LP,55017037,1,,LAIE,
-157.928224924,21.652336817,361,1,0,4041288,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-645  KAM HWY,,{F9657535-ECB3-44CC-B038-FF208D857EF2},LP,55003021,1,,LAIE,
-157.931437727,21.649242159,362,1,0,4041311,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-119  LANIHULI ST,,{4EF96B62-BBA1-41F7-977F-E5F439BBA222},LP,55017052,1,,LAIE,
-157.929756092,21.651395415,363,1,0,4041325,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-109A POOHAILI ST,,{5295E530-5BD1-4D2E-A39F-83717206A811},LP,55017029,1,,LAIE,
-157.926693988,21.6514652600001,364,1,0,4041336,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-643  KAM HWY,,{4EA8C5A8-E724-4C46-AADA-857B2457625D},LP,55003020,1,,LAIE,
-157.928322659,21.6518024850001,365,1,0,4041343,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-677  NANILOA LP,,{560F7561-4086-48B2-B17C-1BD6CA958B08},LP,55016059,1,,LAIE,
-157.92983837,21.6505593790001,366,1,0,4041352,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-87C LANIHULI ST,,{A8C617E9-0F8F-4055-8995-33269026E184},LP,55017018,1,,LAIE,
-157.928677319,21.6504387690001,367,1,0,4041368,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-652  LOALA ST,,{741248BD-428C-4D87-8582-2194E095C500},LP,55016019,1,,LAIE,
-157.924602636,21.6505864000001,368,1,0,4041396,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-605  KAM HWY,,{84732ACC-925D-4E84-9238-5F13ED61A3F3},LP,55003027,1,,LAIE,
-157.924098638,21.650193679,369,1,0,4041400,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-593  KAM HWY,,{9EDACF31-61EB-4380-9626-5CF5587785B5},LP,55003043,1,,LAIE,
-157.926019554,21.650795628,370,1,0,4041402,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-23  LANIHULI ST,,{B96A27E7-19A4-413B-899B-B4B3F41CAC8A},LP,55016039,1,,LAIE,
-157.923958218,21.6498957580001,371,1,0,4041406,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-591  KAM HWY,,{98136E5E-8FE2-49D0-AD3D-F644353B3901},LP,55003044,1,,LAIE,
-157.922677003,21.648318255,372,1,0,4041414,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-551A KAM HWY,,{92917FF4-CDB1-4C93-8B88-00DBBF3F8224},LP,55003201,1,,LAIE,
-157.92579676,21.65029793,373,1,0,4041424,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-103  KULANUI LANE,,{FE4F9BD7-CEA3-458B-AE88-13DA1CDE7405},LP,55015027,1,,LAIE,
-157.925117131,21.649346721,374,1,0,4041428,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-109  KULANUI ST,,{D24A3894-E9C4-4328-9A22-10AB8E960E9A},LP,55015033,1,,LAIE,
-157.92643298,21.6494598960001,375,1,0,4041453,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-622  IOSEPA ST,,{A1613023-3501-4927-98A9-8AB024CCA595},LP,55015013,1,,LAIE,
-157.928200151,21.648322653,376,1,0,4041467,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-605  NANILOA LP,,{3500EC9A-7CE0-4F91-9E4B-F659D972A88F},LP,55016001,1,,LAIE,
-157.927630269,21.648338902,377,1,0,4041469,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-608  MOANA ST,,{077D4C0D-82AE-4634-A88D-857B87BF1990},LP,55016015,1,,LAIE,
-157.926173367,21.6487607400001,378,1,0,4041481,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-608  IOSEPA ST,,{FB533D16-0F0D-46F6-843A-5391623A2BFB},LP,55015020,1,,LAIE,
-157.926232767,21.6480520170001,379,1,0,4041497,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2014/12/11 14:18:25+00,55-171  PUUAHI ST,,{70C7A5D6-C43C-4EF7-B6AC-8F5854242435},LP,55012054,1,,LAIE,
-157.926984703,21.6465522830001,380,1,0,4041518,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-538  MOANA ST,,{748CD766-7135-404C-98B9-2142AD2809BD},LP,55012027,1,,LAIE,
-157.925745725,21.647499876,381,1,0,4041555,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-530  IOSEPA ST,,{E4894969-1EB5-4E3A-82D9-29C1E44A3257},LP,55012102,1,,LAIE,
-157.925160008,21.6460334240001,382,1,0,4041562,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-506A IOSEPA ST,,{724F4903-2C38-4C17-A84A-7F7DB3814835},LP,55012068,1,,LAIE,
-157.925421522,21.647389333,383,1,0,4041579,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-158A PUUAHI ST,,{DA0B5925-2D58-4286-8AD1-D0C6436BD5F2},LP,55012075,1,,LAIE,
-157.925215577,21.647351003,384,1,0,4041580,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-525  IOSEPA ST,,{0301F088-9A7A-40C2-98A0-8CB5879D8286},LP,55012073,1,,LAIE,
-157.925136716,21.646592583,385,1,0,4041586,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-505  IOSEPA ST,,{7C2D7039-B76E-4A2F-9A10-7AF113BCC5CB},LP,55012070,1,,LAIE,
-157.921911318,21.6460309390001,386,1,0,4041659,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-449A IOSEPA ST,,{4CB2FC6A-B971-4CEC-947F-4D47D3D06092},LP,55014028,1,,LAIE,
-157.92149619,21.645037701,387,1,0,4041667,LA,0,ACT,CITY,2018/10/22 00:00:00+00,,2018/12/17 13:54:45+00,55-425 MOANA ST,265,{78F916DB-9015-4AA7-BA06-120829E873E0},LP,55014042,1,1,LAIE,
-157.92082659,21.6441653000001,388,1,0,4041685,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-405  IOSEPA ST,,{3EAE1ED1-D941-427D-919B-3F7B7DD1B14A},LP,55014049,1,,LAIE,
-157.900762512,21.3396711550001,389,1,0,4016296,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,2988  MAPUNAPUNA PL,,{02480EDD-2542-48F9-8ECA-8A8E9B3F10C4},LP,11005028,1,,AIRPORT,
-157.900244578,21.342189064,390,1,0,4016326,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,842  MAPUNAPUNA ST,,{48078AA5-E1FA-4983-8063-99945C769E7D},LP,11005037,1,,AIRPORT,
-157.900764132,21.34151424,391,1,0,4016332,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2003/07/23 00:00:00+00,812  MAPUNAPUNA ST,,{88DA8F2F-D795-4A28-B9AC-8287F49D1495},LP,11005034,1,,AIRPORT,
-157.801404975,21.3888733250001,392,1,0,4017080,KK,354,ACT,PVT,1980/07/15 00:00:00+00,2003/05/14 00:00:00+00,2021/07/20 14:17:26+00,KANEOHE WOODS CLUSTER SUBD,,{9671EB46-3D75-46BB-8E22-CD1D5A7F8742},IPS,45037041,1,,KANEOHE,0
-157.898134963,21.335744059,393,1,0,4016762,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,633  AHUA ST,,{345974A0-620B-40AF-8157-B73C77A29C1A},LP,11005091,1,,AIRPORT,
-157.930092527,21.648936647,394,1,0,4042798,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-600  NANILOA LP,,{C4364C86-A45E-40D7-A313-3CE9E19CD030},LP,55004002,1,,LAIE,
-157.930816145,21.6478782020001,395,1,0,4042814,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-600  NANILOA LP,,{977FEF21-DEAE-4D83-9F07-18D958CAE731},LP,55004002,1,,LAIE,
-157.925893782,21.647527983,396,1,0,4041554,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2014/12/11 14:18:39+00,55-162  PUUAHI ST,,{EF6DEB43-AE50-4DFE-9CCD-00B07E8B943D},LP,55012056,1,,LAIE,
-157.92659977,21.645384232,397,1,0,4041253,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-533  NANILOA LP,,{85C5200A-6FCA-442C-AE03-7E87B0480480},LP,55012008,1,,LAIE,
-157.929847172,21.652553079,398,1,0,4041264,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-705  WAHINEPEE ST,,{5F302FDE-79BB-4D86-AE40-E3407B1056BB},LP,55009044,1,,LAIE,
-157.930389047,21.6518388320001,399,1,0,4041277,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-706B WAHINEPEE ST,,{A3BB1DF2-35D8-4264-8CFD-8A40DBA79146},LP,55017033,1,,LAIE,
-157.929260997,21.6519058870001,400,1,0,4041284,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-691  WAHINEPEE ST,,{BD94FC2F-EB05-471F-A487-419A9AAD68F6},LP,55009063,1,,LAIE,
-157.92940969,21.6516702270001,401,1,0,4041286,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-101  POOHAILI ST,,{F0CC26A7-D98D-4E80-A589-9EEC8E43A52B},LP,55017022,1,,LAIE,
-157.92905469,21.6518593340001,402,1,0,4041287,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-672  NANILOA LOOP,,{A4BE394A-3022-4B15-9221-E185A6FEC9EE},LP,55009065,1,,LAIE,
-157.931820668,21.6506060250001,403,1,0,4041298,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-145  POOHAILI ST,,{7CFCFFD5-9754-493C-94AB-B12CAD673FCE},LP,55017046,1,,LAIE,
-157.929492006,21.6506245780001,404,1,0,4041354,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-652  NANILOA LP,,{961627F0-EDB2-49D5-9A8B-C98E16C2F094},LP,55017016,1,,LAIE,
-157.928634635,21.650242436,405,1,0,4041367,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-644  LOALA ST,,{5BACAD9F-98A2-4F18-B076-00E566A5C74B},LP,55016048,1,,LAIE,
-157.926360682,21.6508133240001,406,1,0,4041403,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-31  LANIHULI ST,,{1F7E6AC9-508B-4850-9238-0700EA91218D},LP,55016060,1,,LAIE,
-157.922684484,21.648348044,407,1,0,4041415,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-555A KAM HWY,,{0A478D95-D39D-494C-8DD0-B18CB2A222F7},LP,55003202,1,,LAIE,
-157.926325745,21.648904821,408,1,0,4041480,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-614  IOSEPA ST,,{1A529BB6-269C-4D97-8D51-00EDDBD2614E},LP,55015018,1,,LAIE,
-157.926325935,21.648534308,409,1,0,4041482,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-604  IOSEPA ST,,{DFCFC251-022C-452F-9A6D-312347312846},LP,55015041,1,,LAIE,
-157.925226239,21.648067278,410,1,0,4041493,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-147  PUUAHI ST,,{2F27DBED-1E2E-450D-BCB7-DB36D14FEF88},LP,55012077,1,,LAIE,
-157.927183332,21.647509353,411,1,0,4041501,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-554  MOANA ST,,{BF7281B4-6F3B-4AF2-8A0E-26657208BAE4},LP,55012022,1,,LAIE,
-157.927241793,21.646738065,412,1,0,4041513,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-567B NANILOA LP,,{83B8C756-B130-4424-9F76-F0CAD00057E7},LP,55012095,1,,LAIE,
-157.927012215,21.645822728,413,1,0,4041523,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-547  NANILOA LP,,{C0DB7ED6-00BD-4B3C-ADA4-7482BE806998},LP,55012011,1,,LAIE,
-157.926645102,21.647134538,414,1,0,4041548,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-551  MOANA ST,,{37116D8B-528B-441E-A627-80FDA0F47905},LP,55012052,1,,LAIE,
-157.922619918,21.6449014670001,415,1,0,4041571,LA,0,ACT,CITY,2018/09/15 00:00:00+00,,2018/12/21 11:36:36+00,55-452  MOANA ST,265,{5F35A5E6-D3E2-4CB3-B5DD-8ECA4E157905},LP,55013019,1,1,LAIE,
-157.924008038,21.6478406410001,416,1,0,4041596,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-136  PUUAHI ST,,{147B1F74-700E-4397-A119-B2814A7042CA},LP,55013084,1,,LAIE,
-157.924177988,21.6470472840001,417,1,0,4041607,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-492  PALEKANA ST,,{F50FAF2D-984A-47AC-B7CB-200E76A0E4F8},LP,55013067,1,,LAIE,
-157.924182081,21.646554462,418,1,0,4041613,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2021/03/02 11:15:42+00,55-489  IOSEPA ST,265,{2C10DCA3-B537-482E-92B1-9D6907F2E84E},LP,55013052,1,1,LAIE,
-157.923902344,21.6462836960001,419,1,0,4041626,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-483  IOSEPA ST,,{A47E6D6F-1846-4A8B-9EA9-49A8898AA1EC},LP,55013053,1,,LAIE,
-157.924470246,21.64536458,420,1,0,4041638,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-481  MOANA ST,,{6BCDD1C1-CACE-42A6-B1C2-FD6FE599D897},LP,55013026,1,,LAIE,
-157.922191937,21.6456347870001,421,1,0,4041657,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-452  IOSEPA ST,,{E9931F7E-1EF1-4CC7-8871-4FC1B784BFF4},LP,55013039,1,,LAIE,
-157.91947955,21.645249365,422,1,0,4041699,LA,0,ACT,CITY,2022/03/15 00:00:00+00,,2022/05/02 13:02:46+00,55-473  KAM HWY,265,{276E49B8-30A7-46F8-BFA5-FB33C175BEEE},LP,55002021,1,1,LAIE,0
-157.899935336,21.3379330010001,423,1,0,4016347,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2857  AWAAWALOA ST,,{2A6065FF-66CE-4CCA-BDAE-B915D26EF15A},LP,11005050,1,,AIRPORT,
-157.899241397,21.3382324070001,424,1,0,4016426,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,2846  AWAAWALOA ST,,{EC75FC6A-3A5D-4F7D-9462-F7BEC1E62D6F},LP,11005055,1,,AIRPORT,
-157.897757196,21.335638021,425,1,0,4016761,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2003/07/23 00:00:00+00,633  AHUA ST,,{9D2416FC-0182-4573-A5D5-D8BE21501F6D},LP,11005091,1,,AIRPORT,
-157.930255888,21.6469742730001,426,1,0,4042813,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-600  NANILOA LP,,{1EFDAA5D-8CD9-431F-B8A6-70CB4A108F78},LP,55004002,1,,LAIE,
-157.929223887,21.652519537,427,1,0,4041263,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-692  KAM HWY,,{FE5CAEE3-FB4D-46C0-9B4B-77AA55098855},LP,55009036,1,,LAIE,
-157.928000085,21.6521597440001,428,1,0,4041290,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-665A KAM HWY,,{43203279-DA4D-4EC7-AA04-F6296E37779F},LP,55003031,1,,LAIE,
-157.931294746,21.6506898330001,429,1,0,4041295,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-137  POOHAILI ST,,{9C28340E-CB89-47AA-B7BD-60DFACAA9D24},LP,55017044,1,,LAIE,
-157.931460893,21.650739254,430,1,0,4041296,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-141A POOHAILI ST,,{74498BE7-9DC7-4C90-B159-F3E1E2D1B7CE},LP,55017045,1,,LAIE,
-157.932229403,21.650286421,431,1,0,4041301,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-157  POOHAILI ST,,{3DC78DC0-292A-4EF9-A098-2755C170D368},LP,55017049,1,,LAIE,
-157.931128847,21.649330176,432,1,0,4041314,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-117  LANIHULI ST,,{92FF23BF-757A-4A25-A183-9F5540CB78E6},LP,55017060,1,,LAIE,
-157.930721793,21.649744868,433,1,0,4041317,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-101  LANIHULI ST,,{59F39A44-B902-4534-8DDA-77C66292EA9F},LP,55017055,1,,LAIE,
-157.929280462,21.649779241,434,1,0,4041360,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-81  LANIHULI ST,,{6A295383-EC9B-4546-BCC1-30EE52851178},LP,55017012,1,,LAIE,
-157.929136368,21.650177247,435,1,0,4041362,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-644  NANILOA LP,,{968A650B-245A-472E-BB07-FB5872706B4F},LP,55017056,1,,LAIE,
-157.923089111,21.6487810080001,436,1,0,4041411,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-563  KAM HWY,,{41B3F905-6170-49CF-97E2-4A1673EF45EC},LP,55003052,1,,LAIE,
-157.922491457,21.6482918770001,437,1,0,4041413,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-547  KAM HWY,,{BB210D56-ACA1-472A-8D74-00602C17E5AF},LP,55011070,1,,LAIE,
-157.922941134,21.6486004710001,438,1,0,4041417,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-559  KAM HWY,,{93E1C5E2-E844-4A14-BF7A-C1EC0B574E86},LP,55003018,1,,LAIE,
-157.927130926,21.6501155510001,439,1,0,4041432,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-44  LANIHULI ST,,{D600CE4C-D307-4D01-80A7-8FD7B74FD9F1},LP,55015009,1,,LAIE,
-157.92809914,21.648990301,440,1,0,4041448,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-619  NANILOA LP,,{1319EDAA-4CB1-4598-AC31-0EA66AA390CC},LP,55016054,1,,LAIE,
-157.927124169,21.649548639,441,1,0,4041455,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-621  MOANA ST,,{1431BBDA-ED7E-4318-AD83-EFC65B39E2A5},LP,55015005,1,,LAIE,
-157.926802189,21.649238074,442,1,0,4041458,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-620B IOSEPA ST,,{F04A70E6-4B40-4C54-92F5-907FE2A26052},LP,55015039,1,,LAIE,
-157.927765578,21.6486156870001,443,1,0,4041464,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-612  MOANA ST,,{25709FC9-B942-49E0-9696-31B7ADA800E8},LP,55016014,1,,LAIE,
-157.928091983,21.6481162640001,444,1,0,4041471,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-601  NANILOA LP,,{19266293-DCC9-4B59-B023-6E96BB20FF97},LP,55016047,1,,LAIE,
-157.926979361,21.6487288550001,445,1,0,4041474,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-605  MOANA ST,,{B12B197D-D10B-490A-9563-B5CE203CAA9D},LP,55015001,1,,LAIE,
-157.925922982,21.648843116,446,1,0,4041483,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-109  KULANUI ST,,{EAC541AE-5F93-49FB-B2F4-5572F9630F61},LP,55015023,1,,LAIE,
-157.924682495,21.648422666,447,1,0,4041489,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-133A KULANUI ST,,{7A81C15D-CEA8-4E04-875E-D1A607C1BC97},LP,55012105,1,,LAIE,
-157.926594675,21.6477403320001,448,1,0,4041498,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-173  PUUAHI ST,,{53596FBF-F6D8-4062-8769-60B97A01B75A},LP,55012053,1,,LAIE,
-157.927235498,21.6475450990001,449,1,0,4041500,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-562A MOANA ST,,{9F33B10E-D250-47F4-B56E-F867D3A0C7DA},LP,55012021,1,,LAIE,
-157.927544442,21.6475898790001,450,1,0,4041502,LA,6539,ACT,LIC,2005/12/30 00:00:00+00,,2008/09/05 00:00:00+00,55-583B NANILOA LP,,{3926AAAA-6DE5-4D7B-BBF7-362619611F9B},LP,55012089,1,,LAIE,
